filename,extreme_min0,extreme_min1,extreme_min2,extreme_min3,extreme_min4,extreme_min5,extreme_min6,extreme_min7,extreme_min8,extreme_min9,extreme_min10,extreme_min11,extreme_min12,extreme_min13,extreme_min14,extreme_min15,extreme_min16,extreme_min17,extreme_min18,extreme_min19,extreme_max0,extreme_max1,extreme_max2,extreme_max3,extreme_max4,extreme_max5,extreme_max6,extreme_max7,extreme_max8,extreme_max9,extreme_max10,extreme_max11,extreme_max12,extreme_max13,extreme_max14,extreme_max15,extreme_max16,extreme_max17,extreme_max18,extreme_max19,label
/training-e/e01684.wav/0,940,79245,63262,16787,44283,94913,103052,8573,12744,108546,48266,32593,85311,89512,73757,57222,52693,,,,48685,53120,72010,67897,43729,88938,108383,31151,16982,8406,79536,103254,94643,1226,63057,,,,,,0
/training-e/e01686.wav/0,106442,6008,78096,96466,11864,42218,30356,33719,20218,71671,62768,56695,82544,1816,15453,90211,24033,,,,48755,15642,19807,84849,2047,71854,66637,56416,41971,78252,33460,11834,100808,96664,29912,5868,106753,,,,0
/training-e/e01689.wav/0,7483,64297,16866,73649,26326,101911,54886,92577,35822,45325,83017,50295,87701,97325,40531,31039,21831,2951,59903,12589,107263,60189,78764,22100,97615,50548,3197,87954,31304,12858,82551,25984,36126,55157,45646,102203,73311,7789,16464,92164,0
/training-e/e01697.wav/0,17351,54313,68360,2172,31287,102493,42353,87995,96682,81468,23228,36226,73046,62876,77122,,,,,,10876,72641,86833,107966,97037,23657,54594,16990,4208,102691,42605,32133,81986,68563,,,,,,,0
/training-e/e01711.wav/0,12519,37506,6804,88750,70704,55321,106901,61206,47343,33995,95512,81444,26141,76912,99761,66237,0,,,,2442,94676,60710,28622,102030,106128,80905,43681,70345,38067,7037,86111,55270,12164,,,,,,,0
/training-e/e01719.wav/0,40091,72763,108847,64169,78998,45049,49462,53175,94927,5093,100354,60199,87554,28442,17856,34407,,,,,33981,29571,14132,58994,100029,73753,70211,5529,94602,55459,78787,65363,109385,50635,38907,,,,,,0
/training-e/e01732.wav/0,73441,55072,98987,8013,44349,80801,91671,545,18780,26344,36802,15312,49926,63678,109760,104897,86728,,,,50161,46789,62999,14614,109552,98745,25749,91355,10425,80549,104741,37691,54863,19719,73223,1405,,,,,0
/training-e/e01756.wav/0,85974,35686,60892,23026,73444,98386,48266,27587,78761,65654,40413,110211,103248,10,8837,,,,,,639,10022,107195,69347,53334,103430,90970,78309,40682,27828,65837,73212,98104,22824,60668,47990,35440,85698,,,0
/training-e/e01766.wav/0,47746,27890,98980,81637,9961,64207,1958,87919,34215,105474,52196,16444,70819,19804,56172,40369,,,,,20468,74690,56906,41304,94100,34459,88153,105269,51994,16238,70444,10805,81297,63911,45344,98687,27593,1643,,,0
/training-e/e01787.wav/0,68744,84028,8798,22771,99368,54521,41750,45291,59223,79111,28995,75005,35553,14991,90377,105820,110234,10,,,34,109793,94175,35997,106209,90752,28741,16386,59619,75356,45567,54092,79006,100072,84751,69507,9458,6047,23439,41696,0
/training-e/e01791.wav/0,91609,15219,33810,74081,53279,44253,79758,2366,22002,107586,60773,98828,40911,27984,9897,,,,,,102927,5706,82893,27742,107507,98988,41101,54413,2110,60534,21759,14157,91401,34990,79521,73615,,,,,0
/training-e/e01812.wav/0,32916,60121,94245,12025,75284,18548,101509,52744,81546,44103,40113,69329,85949,1376,107204,,,,,,2087,110161,56740,68355,49452,90593,39780,43751,52967,101887,19065,81123,60503,11699,94505,74778,32620,,,,0
/training-e/e01824.wav/0,748,17625,9212,38288,75252,33853,42925,95274,55082,63655,78674,106370,83158,46857,102801,26037,,,,,106238,46684,83372,77644,39059,95016,63344,54816,34205,9418,17429,1217,,,,,,,,,0
/training-e/e01832.wav/0,75236,100292,898,63501,21667,42668,28671,89195,49664,7663,53502,70310,107881,13123,32196,83247,,,,,80300,85587,13724,49896,70566,107521,53730,28899,89405,7943,100557,23164,64961,75460,44160,558,,,,,0
/training-e/e01846.wav/0,102953,7460,60336,24944,77688,32522,14998,50347,95459,42728,67758,85251,106515,55420,89641,1165,,,,,89476,37939,84988,50139,14793,32311,67538,103277,95169,60007,42409,24662,7164,77353,,,,,,,0
/training-e/e01848.wav/0,18581,6859,71171,84366,110139,33144,11002,25571,37527,95339,65401,57833,,,,,,,,,55538,49706,98573,94868,25212,38075,109405,11345,31717,84253,71048,5406,18459,,,,,,,,0
/training-e/e01855.wav/0,70418,89292,13335,32320,51359,108195,1344,77762,58597,20711,96445,39555,64956,6979,28148,,,,,,83397,26832,65297,37225,20237,58837,77941,1210,96636,52204,33148,109028,90135,14192,71248,,,,,,0
/training-e/e01856.wav/0,47771,20540,29365,107203,3162,11904,72569,55554,98433,79758,86941,64133,39097,34704,24576,68206,,,,,34266,60022,63809,38755,11553,72866,55872,107552,87244,20197,98190,48098,29024,80140,3468,,,,,,0
/training-e/e01857.wav/0,57701,39527,21397,95925,76978,2397,71230,103301,29009,47171,83616,88268,108594,9245,15292,,,,,,108441,8910,87766,103817,46672,70953,65162,39782,76685,58039,2708,96244,21723,,,,,,,,0
/training-e/e01867.wav/0,37192,76277,81549,170,6159,44136,13469,66554,98837,109041,52653,29164,56458,59971,22938,91692,102850,,,,108155,90842,27531,103817,21267,44854,17100,59501,98127,662,49401,13746,7887,66387,81097,36858,75961,,,,0
/training-e/e01869.wav/0,30619,17826,24803,37054,82087,45760,161,61126,109004,67583,52228,42164,76500,90980,101867,95361,,,,,101003,92288,4724,41791,982,76280,61964,48601,67883,52568,37369,109331,25169,31398,81923,18065,,,,,0
/training-e/e01881.wav/0,40154,71968,9229,26043,56087,88924,103355,31595,693,63711,49519,110037,16226,77992,81735,,,,,,50044,109635,93904,32,62424,31075,46548,78239,15574,88348,25465,40825,104000,72629,56725,9872,,,,,0
/training-e/e01917.wav/0,40830,71538,56125,102549,11168,87197,26172,1487,16271,76949,46347,92489,63083,107794,81380,31292,,,,,81186,30947,5903,107480,45910,1089,10260,72017,86683,26487,55617,41480,102955,,,,,,,,0
/training-e/e01922.wav/0,54655,1732,108002,37136,19431,72577,90291,26793,8970,62773,79761,100766,43784,66386,97391,13495,30270,86749,,,29954,26553,44315,8783,13791,63152,100936,80646,2170,90711,19934,73110,37428,108324,54987,,,,,,0
/training-e/e01929.wav/0,84090,78681,5915,20310,15961,1838,110249,46087,92912,72649,62380,104067,40511,99813,58568,,,,,,55012,39872,68785,72599,60123,51615,48087,90217,104457,96674,110234,12057,22491,16333,6011,79038,,,,,0
/training-e/e01953.wav/0,60007,86277,18704,41558,80156,12839,96152,66204,47478,109544,31956,26352,102006,3485,53934,,,,,,75724,108993,25724,3297,19114,101382,86750,47842,66590,31708,12480,95810,41191,79825,59663,,,,,,0
/training-e/e01962.wav/0,98677,10912,21088,73731,63007,45382,39217,86510,80603,91485,55990,27961,109547,105813,68635,6162,,,,,4161,105065,68216,50481,86734,10775,27821,80401,62826,55744,73316,91269,38014,109081,21381,45130,98480,,,,0
/training-e/e01967.wav/0,31878,105019,19647,80424,92927,68193,98188,73679,109955,41126,36788,85535,26413,10,5330,59785,47438,,,,12624,2923,59364,48781,7331,73905,85847,24169,40334,109814,97991,20157,69025,32350,81268,93465,105539,,,,0
/training-e/e01971.wav/0,30914,71782,10049,51859,57148,93173,99408,36224,77947,15413,44273,66824,912,20138,105560,,,,,,62579,108221,20830,579,41617,87892,99698,15684,36528,78218,57446,51251,72011,30307,93401,9424,,,,,0
/training-e/e01978.wav/0,9784,47053,55152,40129,31375,4451,16331,61762,99596,69409,84265,22499,27622,75516,110249,,,,,,110234,74612,93701,26076,22317,15254,99220,61650,1667,83916,31711,69062,10010,54706,46738,39780,,,,,0
/training-e/e01992.wav/0,79698,20014,108022,2452,101634,73205,44397,49163,53003,60015,8403,29715,69215,36466,39812,,,,,,39353,30092,11406,26289,69474,53375,60475,44198,102483,108428,7953,75320,20246,2169,79971,,,,,,0
/training-e/e01995.wav/0,39896,31740,83960,63388,46073,75435,92605,68650,27948,101212,50131,15698,80379,22909,10539,3972,56132,88581,108342,,108951,96972,34,87821,3752,16026,35449,57592,50459,22759,63087,75167,68984,92407,10280,47067,100954,83744,39664,31468,0
/training-e/e02030.wav/0,98784,58793,51254,18780,11149,73554,27329,81944,4485,42501,34949,90677,65877,95052,110249,,,,,,110234,90906,73210,81598,43132,35360,4196,66325,18999,11456,99147,27703,50820,58440,,,,,,,0
/training-e/e02032.wav/0,60145,82191,38054,104750,16633,487,66201,88248,44086,22615,110210,27892,52408,31773,73273,,,,,,11619,74021,99330,53322,26672,109992,22308,44316,88511,224,104435,82502,66558,59840,38362,16315,,,,,0
/training-e/e02044.wav/0,68392,60759,29620,96454,78616,91019,26291,17868,108477,105038,35133,47909,54178,8299,1446,44214,,,,,248,108899,35065,104275,48072,17981,10636,100783,78270,96125,29811,90629,68121,61029,,,,,,,0
/training-e/e02065.wav/0,109809,65858,87914,43572,72010,21681,4365,49950,94136,27819,13562,38613,,,,,,,,,61393,82434,13816,216,93948,27640,4535,50462,21410,71847,43319,87657,65605,110077,,,,,,,0
/training-e/e02074.wav/0,79928,102225,11666,56584,33760,62354,85724,17355,73058,108781,50474,39478,91903,23861,69101,458,,,,,95888,73542,91774,22707,50359,85460,1530,5176,62103,108583,17126,39236,101767,55396,78683,33375,10417,,,,0
/training-e/e02085.wav/0,65328,46589,77189,100779,88969,106178,94430,82766,41541,5616,70832,58840,23009,35041,17911,29607,,,,,73,11139,45534,34671,22828,58517,106603,70486,83107,94855,5254,29121,17405,40896,64777,76669,100169,88437,,,0
/training-e/e02097.wav/0,34534,80935,57764,11172,40610,92765,46120,104632,51604,99042,68863,22305,4979,63916,29496,87181,110039,33,17358,75940,814,99247,109208,40775,64095,17532,5794,87410,29178,75596,51977,22676,104402,69239,92551,45911,80754,34317,10961,57569,0
/training-e/e02101.wav/0,89573,22270,929,44457,67083,37422,76857,29860,14032,54209,8327,84349,110167,100726,96946,,,,,,109671,95215,100219,29590,56899,37585,52755,7768,14227,84478,77098,67442,22564,1200,44774,89867,,,,,0
/training-e/e02102.wav/0,45990,35828,54891,25618,20785,14703,107469,62155,97197,31050,4528,51325,77093,66781,86237,41204,72360,102620,1095,82196,814,82431,11037,102960,41476,61719,107171,31373,14427,35552,86731,25358,45718,66531,55930,94601,76786,5435,,,0
/training-e/e02108.wav/0,49589,19113,96089,80381,5217,65016,34671,9817,55391,70820,102090,40596,25281,86705,108523,10,,,,,87106,39831,56984,103270,10242,71939,108251,25697,4923,64604,34901,49829,96245,19316,80585,,,,,,0
/training-e/e02121.wav/0,62967,49094,77052,34857,91525,26743,20657,101512,82608,55082,98057,69041,40508,106812,6703,1056,12305,17008,,,85,6883,106624,20945,83055,68824,27271,40678,97186,54787,34239,77662,90917,62584,48432,,,,,,0
/training-e/e02126.wav/0,94926,42311,76758,8059,25205,67229,84564,59393,101682,50030,32780,36903,53376,18895,15562,1941,108663,,,,918,109262,104245,16292,52826,33467,71176,8480,59804,85017,67673,42699,25622,77186,94504,,,,,,0
/training-e/e02133.wav/0,82323,39436,93102,28862,50193,60751,100685,7387,68717,15207,10,,,,,,,,,,26161,30365,92629,6878,81750,71185,41161,17555,49717,60251,102917,,,,,,,,,,0
/training-e/e02135.wav/0,13564,36315,67572,86731,29980,107108,48975,18332,56700,98520,75005,79270,91925,10,,,,,,,34,94688,42387,60796,78248,74733,56243,105151,68065,30291,11032,86960,64377,36228,49274,,,,,,0
/training-e/e02137.wav/0,52404,36906,68543,84754,5430,101140,22623,58009,106688,43358,74948,90447,11061,26714,30884,,,,,,1468,11447,27060,74572,58429,42795,107045,20648,84317,4973,101938,36495,69282,53149,,,,,,,0
/training-d/d0001.wav/1,36887,63536,12386,89585,106951,30248,82850,56812,5938,70023,49058,95708,20612,,,,,,,,18584,21964,100262,25467,48502,73813,1603,78893,69105,12647,37138,63798,88973,83256,107354,6317,30657,57232,,,1
/training-d/d0005.wav/1,54285,15197,28572,41456,79739,2871,105009,66571,91823,19884,58697,74115,33723,87639,98054,46592,,,,,49483,45841,34698,83940,88636,73022,109950,59735,7636,20755,66750,79397,2552,54649,15384,41142,92013,104657,28255,,1
/training-d/d0006.wav/1,102075,8802,71544,24426,55994,4116,97844,40228,52187,36520,18681,86999,83296,67180,44889,109171,77367,60467,30028,,108180,61244,41437,57239,25687,72762,87290,100284,34923,81641,3501,96541,66166,50638,19155,,,,,,1
/training-d/d0007.wav/1,31786,63043,40468,74726,46788,88570,26875,102686,36698,59377,16775,108287,94238,80324,67197,50940,20886,55295,9,,55317,664,46603,67590,63380,22186,25733,34174,93822,88329,79918,102460,107907,50138,74441,16733,59469,40794,,,1
/training-d/d0013.wav/1,21840,59397,40064,3307,79953,101624,28779,47091,87130,66481,107711,10286,34891,51521,95339,,,,,,52411,95657,27610,9190,45948,65370,107843,86075,3772,22290,102061,40508,80406,59827,,,,,,,1
/training-d/d0015.wav/1,5949,29854,53660,101660,77764,58169,82112,106056,10418,34679,17012,39313,64631,91103,44072,110234,68469,,,,18299,43422,66323,91414,22795,84407,79604,35896,55949,107574,59716,103856,12012,32038,4228,75815,28085,99735,51969,,1
/training-d/d0016.wav/1,2693,31701,60395,88644,10155,68091,96433,39367,101695,105972,22453,49461,79748,15725,,,,,,,50486,79804,16679,46726,24186,106747,101972,88261,2152,95920,59963,38847,67636,9696,31255,,,,,,1
/training-d/d0020.wav/1,46920,69250,3009,91719,24913,53007,97801,75330,9073,30999,110034,38636,83018,60421,16215,,,,,,80578,36091,59394,15444,102770,108660,53297,9369,75617,98084,31301,91204,68767,2523,46419,24392,,,,,1
/training-d/d0023.wav/1,81621,102434,31040,39615,87667,43504,108526,61415,58042,94210,317,74875,53569,69920,66370,6207,,,,,12998,52863,61392,74093,57394,93603,66347,69943,573,49003,21386,43209,87828,102100,108684,39294,81305,31238,,,1
/training-d/d0024.wav/1,4350,88299,47542,54061,68317,26133,107574,32648,74867,11591,94834,58834,63176,81710,40662,17060,36574,,,,865,41231,36050,32154,74340,18675,62397,94201,56962,52798,10518,68645,108000,4707,26591,88778,47970,,,,1
/training-d/d0025.wav/1,102225,51926,84432,32738,47670,36515,107489,73264,90450,20773,60182,24905,56658,80924,42312,68559,65186,0,,,68758,64519,60674,80620,55877,25155,107683,73498,52366,90647,44199,36697,20498,33141,47947,84785,101782,,,,1
/training-d/d0027.wav/1,102530,40257,83192,27463,76904,96321,36659,52594,18966,66077,49000,61113,57549,109220,246,15637,10494,5666,,,5684,10502,15621,56747,65727,107738,9,52792,70230,61701,49021,19507,43613,23122,96581,77175,27283,83044,102378,40090,1
/training-d/d0030.wav/1,2246,9786,98084,73863,26304,50416,81999,57916,105530,33814,14451,70007,42776,39481,19112,62441,,,,,93404,88104,65009,109645,45342,17762,70546,41847,105066,9993,50843,81514,97686,26714,58136,2663,34020,74313,,,1
/training-d/d0031.wav/1,77232,100287,7239,53918,30370,2178,46020,22327,93773,105061,66911,59093,71934,35556,85335,49782,15098,,,,16197,38880,84563,65356,106637,42331,11430,31490,55038,101507,23549,70370,78356,430,90707,47074,,,,,1
/training-d/d0036.wav/1,20160,39101,79329,58846,98546,1706,46388,66160,8834,73291,86073,26834,105540,92473,16063,12606,,,,,51593,31233,92266,73123,1844,19721,105671,26710,58995,39254,78904,98699,85936,66025,8711,46262,,,,,1
/training-d/d0037.wav/1,1958,20190,39342,58333,96105,26149,77396,101953,83294,7955,46975,106701,34659,,,,,,,,35195,73533,92026,51354,14211,77735,107658,26408,2276,102249,83591,59369,96539,8300,45483,64449,20541,40343,,,1
/training-d/d0041.wav/1,3594,40867,106975,22870,91226,58179,74965,8813,95780,62739,79532,44753,27276,15187,52645,,,,,,33030,13774,84153,99475,95457,79238,63470,46163,28159,9540,40494,74575,22509,57766,90823,106594,3896,,,,1
/training-d/d0043.wav/1,95104,58510,4665,76727,40377,22499,80833,99222,62471,26480,44239,29996,69421,87474,15024,49834,9580,,,,110234,13498,106631,89004,93477,55801,3141,38846,75188,20991,,,,,,,,,,,1
/training-d/d0044.wav/1,46930,55922,74476,39233,13289,70269,18639,4988,27222,78310,94995,32279,108990,87373,61072,102047,1335,,,,333,64602,22291,84275,101165,109919,88366,79379,34510,55086,49959,69299,93492,14066,6002,17464,27605,45944,,,1
/training-d/d0045.wav/1,67040,98226,75838,30617,53330,8153,1393,23816,46670,91523,15493,107730,38902,,,,,,,,83125,16633,109112,61583,8278,30724,53431,69432,46930,91792,98356,24069,1654,75956,,,,,,,1
/training-d/d0047.wav/1,63621,26875,20960,76172,40463,30792,91479,81781,106639,669,97038,17050,100929,67323,50139,58444,71260,13114,45933,,6319,55317,50920,71035,4,13179,46565,107032,59226,62823,91855,21607,81546,96840,76565,67194,40819,31139,16515,,1
/training-d/d0048.wav/1,22626,95534,29532,62246,67236,39156,70656,81685,58708,43453,85427,33147,11,47578,110055,53911,106535,75368,8561,,5679,625,54456,108115,88019,48314,23537,75033,40181,71391,81921,28905,58349,32643,100010,43646,66831,94623,62702,,1
/training-d/d0049.wav/1,103013,84435,43364,28084,22866,37690,90846,73432,96286,78853,52069,60437,56035,65059,68745,9800,0,,,,10567,69165,73020,60997,64486,32516,77996,108913,90547,52468,23221,55842,38025,42959,103348,84780,,,,,1
/training-d/d0050.wav/1,101435,2058,25522,75807,49955,9769,32974,109773,83386,54992,92890,37425,88459,66326,19313,14003,41812,70567,,,66775,71365,44965,93358,83640,58113,33186,109256,9579,50263,101656,25732,76025,2273,,,,,,,1
/training-d/d0053.wav/1,10012,81934,33490,105004,57610,2869,26269,97739,74054,50393,90752,15494,110047,66049,44791,39334,,,,,68107,40309,63122,33692,10214,91554,106250,57815,50936,82305,3317,26765,74527,98272,,,,,,,1
/training-d/d0054.wav/1,18203,10893,41103,65078,102473,87897,109929,33142,57061,79689,27325,46816,71051,11,93604,,,,,,75125,7339,98727,25719,985,94776,18433,11338,57527,41334,102942,34237,110141,64630,80192,87196,,,,,1
/training-d/d0055.wav/1,10188,84034,100981,34634,27771,59717,77972,3492,52750,108691,65514,24077,20507,72280,96112,,,,,,68844,41499,73512,19097,93254,23344,53270,28236,10353,3912,84207,101446,77536,34790,108095,59885,,,,,1
/training-d/d0002.wav/0,63072,105278,42358,83888,22328,1285,30450,91987,9922,51175,71470,37478,,,,,,,,,71259,9661,30184,91709,50968,1466,83688,22129,105084,42537,62875,,,,,,,,,,0
/training-d/d0003.wav/0,69783,51168,32283,104185,88275,54971,45616,75017,28267,79926,62341,18758,10287,0,,,,,,,13084,18715,60941,81932,48642,67267,103808,25697,85710,52029,71558,55773,89222,33621,,,,,,,0
/training-d/d0004.wav/0,11546,34923,100916,69452,91591,63201,96620,30467,6883,79655,21957,109842,75687,55156,17180,45221,50812,,,,44047,105510,87251,16158,49514,109925,95386,91674,82731,34758,29208,64403,5653,21799,11434,69355,100696,,,,0
/training-d/d0008.wav/0,10487,28250,80113,63991,102646,32060,109079,21603,87955,17117,71170,93797,56916,53093,48077,39709,44568,5922,617,,1325,40413,48625,52636,44333,21141,93401,15700,110234,63376,102086,70743,86799,32338,28834,80776,9803,,,,0
/training-d/d0009.wav/0,91816,67440,2858,95926,27175,88045,77288,107705,35178,55346,39817,59994,10899,18686,,,,,,,71304,18374,11807,40138,46503,54452,50872,59564,104212,108949,34980,77325,88084,27856,99002,67234,91585,2662,,,0
/training-d/d0010.wav/0,77792,10624,100358,32789,55218,94389,48505,25949,71785,3696,16354,43025,86918,,,,,,,,86271,42323,107477,62534,70541,48005,93132,25578,3248,54918,100065,32494,77490,10321,,,,,,,0
/training-d/d0011.wav/0,42267,77913,99528,85231,37206,107110,22826,32466,93837,68185,55255,59925,63651,50783,72698,12019,0,,,,12007,72549,55773,51306,59234,67674,46273,28517,64185,37875,42290,77623,99823,85351,20258,106696,,,,,0
/training-d/d0012.wav/0,73632,105498,27101,96954,78227,18414,86209,67766,39418,14016,90294,44093,57804,21893,52281,47535,557,,,,1520,38985,43723,60698,64150,48119,57065,91339,19099,52485,86674,9552,31292,80502,97060,104949,26550,73088,,,0
/training-d/d0014.wav/0,1590,71405,49731,85354,25193,66548,55418,60916,37749,15629,90773,76616,98729,43709,104174,30414,7714,20663,,,49860,1771,7929,61061,15308,90973,104438,85577,20915,43894,99105,30630,66778,38584,76852,55619,71555,25431,,,0
/training-d/d0017.wav/0,27826,54381,99089,9279,71148,74859,109653,64195,91857,40927,21091,80666,47499,34521,2343,15505,,,,,86712,15417,21408,64341,3419,80430,109795,92865,47654,34353,40700,27967,75047,70847,98808,54007,9385,,,,0
/training-d/d0018.wav/0,65224,40894,52985,77395,104216,28787,2335,83718,16506,47065,92153,22810,98397,59349,8690,110171,35141,71555,12241,,110236,92637,16956,22656,29002,98225,71354,8450,77604,59106,46831,2550,53185,34915,104429,83486,65436,41089,,,0
/training-d/d0019.wav/0,69000,100337,10751,21253,34136,63351,78883,82174,1327,60045,29495,92665,6097,109033,86328,104591,44416,52182,48560,,86605,48929,106867,73283,17278,28406,81955,21009,92239,63777,95735,60302,4853,10635,33989,68558,99901,,,,0
/training-d/d0021.wav/0,90843,107699,57027,73923,26039,87465,30332,20164,62197,9325,97978,80976,51832,38900,43637,47492,,,,,43760,38606,47757,52128,10566,21921,63931,97509,80756,16051,73391,90458,107250,56578,25570,,,,,,0
/training-d/d0022.wav/0,79681,25685,101302,86078,43902,107165,20443,51937,38934,47731,74689,95952,64889,69160,60508,56216,0,,,,56585,68633,60889,65190,38197,95498,51800,74344,108524,47899,43695,87222,17798,100830,25260,79842,,,,,0
/training-d/d0026.wav/0,15108,76004,26634,82631,103531,62725,52538,48941,18926,96883,11034,57899,68221,108886,40428,44009,171,,,,1587,39882,35902,48161,44766,87329,107858,67148,58313,53249,103791,63019,76295,19206,82882,97484,26920,10050,,,0
/training-d/d0028.wav/0,55927,32997,10310,78734,3046,48701,71586,94399,25796,100924,107541,64791,88620,83045,,,,,,,65398,86012,19224,108879,94444,3090,26958,48748,71530,100842,10570,79008,33269,56200,,,,,,,0
/training-d/d0029.wav/0,78534,61412,95618,27075,44496,9652,4094,37650,73097,90154,21510,105943,55899,16249,50790,,,,,,51764,15979,102700,68518,89851,3818,21242,106898,38666,72769,55617,9755,44602,95731,27184,78639,61516,,,,0
/training-d/d0032.wav/0,95806,60334,78868,13598,19215,23920,10080,35154,29769,87094,103250,70482,44477,39962,47983,53022,6256,1620,,,215,40437,52594,44102,48568,109934,59767,78248,96441,19904,29113,86773,103714,70158,34837,13279,24433,,,,0
/training-d/d0033.wav/0,55219,30927,77476,93785,10804,49294,25207,72086,5093,86983,18353,107027,38402,66399,82542,,,,,,40615,107329,100975,65483,18156,86810,25045,4937,71485,49114,10889,55300,93674,77560,31013,,,,,,0
/training-d/d0034.wav/0,14564,64125,83027,103712,59513,70948,90326,28717,33173,109487,78143,37573,41284,45771,53863,,,,,,49912,45437,37148,41739,109760,58994,24796,32816,70579,91312,7229,104116,84727,15019,63631,,,,,,0
/training-d/d0035.wav/0,13601,56719,29384,48901,21494,83795,77703,101557,24983,61609,108461,90553,68527,9319,869,,,,,,1636,9333,36388,88225,91827,66089,40540,97056,43854,48461,76831,56908,61851,103955,23278,29202,84063,13619,,,0
/training-d/d0038.wav/0,43107,9298,75345,61750,91200,19439,98375,14566,38953,25818,31139,82192,51943,65949,105903,47589,,,,,833,51642,104868,56050,26786,47295,32029,42892,90860,74939,19741,60491,97929,10297,82714,39136,15264,,,,0
/training-d/d0039.wav/0,85003,50561,8735,26307,19005,68610,100606,60855,1794,93796,43457,110103,78064,73629,34230,,,,,,109912,100432,68029,61433,19585,78328,43722,84825,26134,8555,94052,2063,50375,,,,,,,,0
/training-d/d0040.wav/0,24021,12897,44751,86798,65693,94583,31885,107284,53277,73532,80488,36812,8601,3089,,,,,,,3077,8616,59707,81537,107722,87305,94778,52880,73856,32157,12913,65278,44368,23576,,,,,,,0
/training-d/d0042.wav/0,81763,108848,35717,26946,95676,67867,22243,100971,73308,87162,17663,63364,104575,46387,54479,58982,50180,0,,,50681,46042,59210,63149,54743,100829,86992,72960,18043,27182,95428,67634,81506,109113,35340,,,,,,0
/training-d/d0046.wav/0,73576,42849,80097,96863,28277,13054,90294,36548,109967,7090,21987,62381,52716,,,,,,,,52457,2434,62212,109754,22879,37397,90529,42621,6883,12858,28089,96660,79924,73750,,,,,,,0
/training-d/d0051.wav/0,39789,15459,27550,51961,78781,3353,91135,105317,58283,21631,66718,72963,85084,33915,97430,9707,46121,,,,105878,67203,91638,3568,72790,45919,84928,52169,33671,21397,27751,9480,78995,97243,58051,40001,15654,,,,0
/training-d/d0052.wav/0,28924,65203,88566,9917,104885,81003,56607,15569,23307,97085,51366,42807,38439,46991,,,,,,,42430,51622,38207,74908,46768,16106,96505,57961,103155,79289,8653,24700,88737,65374,29147,,,,,,0
/training-c/c0003.wav/1,48018,7348,89077,68491,109945,27720,54085,13384,33798,74553,95108,103289,,,,,,,,,296,102489,21867,57853,37550,17107,88532,109458,27183,6831,47561,68043,74773,54323,13621,95361,34040,,,,1
/training-c/c0006.wav/1,22457,88200,38769,53353,104602,70924,30233,46566,4250,12094,95838,61098,81378,109941,,,,,,,108954,81616,70462,11834,53954,4774,60762,46316,23043,95588,105321,88776,39440,29682,,,,,,,1
/training-c/c0007.wav/1,41261,97795,12428,105088,5570,48588,86978,22795,59768,79987,28992,66576,94084,71220,75885,,,,,,91718,5254,28881,12172,86706,42064,48325,66321,104820,80767,59949,98448,23330,,,,,,,,1
/training-c/c0011.wav/1,84743,70841,98315,57080,31292,18290,4398,44435,90126,103767,76198,36685,49768,23585,62436,9710,109578,,,,109307,9608,23495,36597,89967,103639,76078,49665,62321,57305,18456,98541,70431,84958,31473,4774,44631,,,,1
/training-c/c0016.wav/1,74784,109030,57535,4807,92402,39991,23076,65001,100450,48015,13007,31268,82901,36476,,,,,,,88680,16847,35465,12631,53734,30505,82020,47207,99645,64631,23784,75464,40707,58274,109736,5511,93042,,,,1
/training-c/c0022.wav/1,10594,4145,67025,47495,103984,27414,79399,85829,98164,40991,21039,60884,107823,,,,,,,,73308,47702,104190,86045,67245,27600,10814,40771,97902,20764,60191,79174,3921,,,,,,,,1
/training-c/c0030.wav/1,105162,73370,23134,40292,6206,58935,89004,30342,13450,47584,66312,80608,96652,69750,,,,,,,80396,30070,66016,95982,104519,40885,47363,89693,12755,59519,6558,73974,23800,,,,,,,,1
/training-c/c0001.wav/0,17786,107642,41260,6448,66942,83282,96749,30459,54570,89820,61952,1377,,,,,,,,,697,90590,62529,13503,82871,97987,5215,56497,30229,67223,43174,107355,17999,,,,,,,,0
/training-c/c0002.wav/0,89516,54691,71635,96356,37069,1824,107565,78045,43410,26659,19873,59793,8454,100456,13030,65084,30464,,,,12557,65538,59546,32987,8215,100049,2100,36774,26273,20360,54975,71325,43117,96081,78396,89198,107047,,,,0
/training-c/c0004.wav/0,55730,23704,104423,30666,97585,84867,5622,38777,13213,68934,75674,90785,45539,80340,110234,,,,,,110026,18298,79455,35886,46372,98773,91618,30286,70007,104117,11370,85119,55059,5375,39947,24775,,,,,0
/training-c/c0005.wav/0,3459,13681,6882,25551,12,19313,69649,32539,47746,86572,59730,103693,96347,43952,65629,53345,91389,77028,,,94021,81096,37305,108738,9546,73329,69958,62192,54145,84516,46836,5876,77512,13247,99950,22591,,,,,0
/training-c/c0008.wav/0,20465,98242,54076,48855,78714,92788,83708,10037,5305,74010,88842,38496,64122,107640,33286,60741,68266,29012,,,74674,64960,58840,87868,36362,110234,27614,69088,84434,79622,40129,16134,93553,4645,48489,98646,54518,8219,20088,,0
/training-c/c0009.wav/0,91924,21968,62790,52706,34889,6001,77413,104992,70945,98523,85602,14130,57608,45280,1326,30861,,,,,98017,43322,72169,29936,58843,14581,34505,62293,106923,92217,76994,50514,5531,22330,,,,,,,0
